ID,age,age_range,gender,education,AGR_raw,CON_raw,EXT_raw,NEU_raw,OPE_raw,educ,ethnic,region,clin_status,A1,A2,A3,A4,A5,C1,C2,C3,C4,C5,E1,E2,E3,E4,E5,N1,N2,N3,N4,N5,O1,O2,O3,O4,O5
200247,27,25 to 39 yo,male,5,21,21,21,14,21,BA_plus,white,west,typ,very_inaccurate,very_accurate,moderately_accurate,slightly_accurate,moderately_accurate,slightly_accurate,slightly_accurate,very_accurate,moderately_inaccurate,moderately_accurate,slightly_accurate,slightly_accurate,slightly_accurate,moderately_accurate,slightly_accurate,very_inaccurate,slightly_accurate,very_accurate,moderately_inaccurate,very_inaccurate,slightly_accurate,slightly_accurate,slightly_inaccurate,very_accurate,slightly_accurate
200248,34,25 to 39 yo,male,2,24,17,20,9,17,HS_grad,white,south,clin,very_inaccurate,very_accurate,very_accurate,moderately_accurate,very_accurate,slightly_accurate,slightly_accurate,slightly_inaccurate,moderately_inaccurate,slightly_accurate,moderately_inaccurate,very_inaccurate,very_accurate,very_accurate,moderately_accurate,very_inaccurate,moderately_inaccurate,very_inaccurate,slightly_inaccurate,moderately_inaccurate,moderately_accurate,moderately_inaccurate,very_accurate,slightly_inaccurate,very_inaccurate
200249,23,19 to 24 yo,male,3,16,18,20,11,20,some_college,white,midwest,clin,moderately_inaccurate,very_inaccurate,slightly_inaccurate,slightly_accurate,very_accurate,very_accurate,moderately_accurate,moderately_accurate,very_inaccurate,very_inaccurate,very_inaccurate,very_inaccurate,very_accurate,very_accurate,very_accurate,moderately_inaccurate,very_accurate,very_inaccurate,very_inaccurate,very_inaccurate,very_accurate,very_inaccurate,very_accurate,very_accurate,very_inaccurate
200250,38,25 to 39 yo,female,5,25,24,24,15,19,BA_plus,hispanic,northeast,typ,very_inaccurate,very_accurate,very_accurate,very_accurate,very_accurate,very_accurate,moderately_accurate,very_accurate,moderately_inaccurate,moderately_accurate,moderately_accurate,very_inaccurate,very_accurate,very_accurate,very_accurate,moderately_inaccurate,moderately_accurate,slightly_accurate,moderately_inaccurate,moderately_inaccurate,very_accurate,very_inaccurate,moderately_accurate,very_accurate,very_inaccurate
200251,20,19 to 24 yo,female,3,28,15,17,30,17,some_college,white,northeast,typ,very_accurate,moderately_accurate,very_accurate,moderately_accurate,very_accurate,very_inaccurate,very_inaccurate,very_inaccurate,very_accurate,very_accurate,very_accurate,very_inaccurate,very_accurate,slightly_inaccurate,very_inaccurate,very_accurate,very_accurate,very_accurate,very_accurate,very_accurate,very_accurate,very_inaccurate,very_accurate,moderately_inaccurate,moderately_inaccurate
200252,54,40 yo or older,male,4,14,18,15,13,20,BA_plus,white,south,typ,very_inaccurate,moderately_accurate,moderately_inaccurate,slightly_accurate,moderately_inaccurate,very_accurate,slightly_accurate,moderately_accurate,very_inaccurate,moderately_inaccurate,moderately_accurate,very_accurate,very_inaccurate,very_inaccurate,moderately_inaccurate,moderately_inaccurate,very_inaccurate,moderately_inaccurate,slightly_accurate,slightly_accurate,very_accurate,moderately_inaccurate,moderately_accurate,very_accurate,very_inaccurate
200253,18,18 yo or younger,female,3,16,22,21,19,21,some_college,white,south,clin,moderately_inaccurate,slightly_inaccurate,slightly_accurate,moderately_inaccurate,moderately_accurate,slightly_accurate,very_accurate,slightly_inaccurate,slightly_accurate,moderately_accurate,slightly_inaccurate,slightly_inaccurate,moderately_accurate,very_accurate,slightly_accurate,moderately_inaccurate,moderately_inaccurate,very_accurate,moderately_accurate,slightly_accurate,very_accurate,slightly_inaccurate,moderately_accurate,very_accurate,very_inaccurate
200254,40,40 yo or older,female,3,25,14,18,8,19,some_college,hispanic,west,typ,very_inaccurate,very_accurate,very_accurate,very_accurate,very_accurate,very_inaccurate,moderately_accurate,very_accurate,very_inaccurate,very_inaccurate,very_inaccurate,very_accurate,moderately_accurate,moderately_accurate,very_inaccurate,very_inaccurate,slightly_inaccurate,very_inaccurate,moderately_inaccurate,very_inaccurate,very_accurate,very_inaccurate,moderately_accurate,very_accurate,very_inaccurate
200255,18,18 yo or younger,male,1,16,15,18,12,17,no_HS,white,south,typ,slightly_accurate,slightly_accurate,slightly_inaccurate,very_inaccurate,slightly_accurate,moderately_accurate,slightly_accurate,slightly_accurate,very_inaccurate,very_inaccurate,very_inaccurate,very_inaccurate,slightly_accurate,very_accurate,very_accurate,slightly_inaccurate,slightly_accurate,moderately_inaccurate,moderately_inaccurate,very_inaccurate,slightly_accurate,very_inaccurate,very_accurate,slightly_accurate,moderately_inaccurate
200256,21,19 to 24 yo,male,3,24,19,18,14,17,some_college,black,midwest,typ,slightly_accurate,moderately_accurate,slightly_accurate,very_accurate,moderately_accurate,very_accurate,very_accurate,slightly_accurate,very_inaccurate,moderately_inaccurate,slightly_inaccurate,moderately_inaccurate,moderately_accurate,slightly_accurate,slightly_accurate,very_inaccurate,moderately_inaccurate,slightly_accurate,slightly_inaccurate,slightly_accurate,moderately_accurate,very_inaccurate,slightly_accurate,moderately_accurate,moderately_inaccurate
200257,19,19 to 24 yo,female,3,21,20,21,22,21,some_college,white,south,clin,very_inaccurate,very_accurate,very_accurate,slightly_accurate,slightly_accurate,very_accurate,moderately_accurate,moderately_accurate,moderately_inaccurate,moderately_inaccurate,moderately_accurate,slightly_inaccurate,slightly_accurate,slightly_accurate,moderately_accurate,very_accurate,moderately_accurate,moderately_accurate,slightly_accurate,moderately_inaccurate,moderately_accurate,slightly_inaccurate,slightly_accurate,very_accurate,slightly_inaccurate
200258,25,25 to 39 yo,male,3,20,21,18,19,19,some_college,black,midwest,typ,very_inaccurate,moderately_accurate,slightly_accurate,moderately_accurate,moderately_accurate,moderately_accurate,moderately_accurate,moderately_accurate,slightly_inaccurate,slightly_inaccurate,moderately_inaccurate,slightly_accurate,very_accurate,moderately_inaccurate,slightly_accurate,slightly_accurate,slightly_inaccurate,moderately_accurate,moderately_inaccurate,moderately_accurate,slightly_accurate,moderately_inaccurate,very_accurate,moderately_accurate,moderately_inaccurate
200259,21,19 to 24 yo,male,3,25,18,23,14,18,some_college,black,south,typ,slightly_inaccurate,moderately_accurate,very_accurate,very_accurate,moderately_accurate,slightly_accurate,very_accurate,slightly_inaccurate,slightly_inaccurate,moderately_inaccurate,moderately_accurate,slightly_inaccurate,moderately_accurate,moderately_accurate,moderately_accurate,very_inaccurate,slightly_inaccurate,slightly_accurate,moderately_accurate,very_inaccurate,moderately_accurate,very_inaccurate,moderately_accurate,moderately_accurate,moderately_inaccurate
200260,29,25 to 39 yo,female,3,21,18,16,20,20,some_college,white,south,typ,slightly_inaccurate,slightly_accurate,slightly_accurate,moderately_accurate,moderately_accurate,moderately_accurate,slightly_accurate,moderately_inaccurate,moderately_inaccurate,moderately_accurate,moderately_inaccurate,slightly_accurate,moderately_inaccurate,slightly_accurate,slightly_accurate,slightly_accurate,slightly_accurate,slightly_accurate,moderately_accurate,slightly_inaccurate,slightly_accurate,slightly_accurate,moderately_accurate,slightly_accurate,slightly_inaccurate
200261,54,40 yo or older,male,5,22,19,18,20,20,BA_plus,white,midwest,typ,very_inaccurate,very_accurate,moderately_accurate,slightly_accurate,very_accurate,slightly_accurate,moderately_inaccurate,slightly_accurate,slightly_accurate,moderately_accurate,moderately_inaccurate,moderately_inaccurate,moderately_accurate,slightly_accurate,moderately_accurate,slightly_accurate,slightly_accurate,slightly_accurate,slightly_accurate,slightly_accurate,very_accurate,moderately_inaccurate,slightly_accurate,slightly_accurate,slightly_accurate
200262,22,19 to 24 yo,female,2,10,18,17,15,13,HS_grad,hispanic,south,clin,slightly_inaccurate,moderately_inaccurate,very_inaccurate,moderately_inaccurate,moderately_inaccurate,moderately_inaccurate,moderately_inaccurate,slightly_accurate,moderately_accurate,moderately_accurate,moderately_inaccurate,slightly_accurate,slightly_accurate,moderately_inaccurate,moderately_accurate,slightly_inaccurate,slightly_inaccurate,slightly_inaccurate,slightly_inaccurate,slightly_inaccurate,slightly_inaccurate,very_inaccurate,slightly_accurate,slightly_accurate,very_inaccurate
200263,38,25 to 39 yo,female,5,23,17,20,9,19,BA_plus,black,west,typ,very_inaccurate,slightly_accurate,very_accurate,very_accurate,very_accurate,slightly_accurate,slightly_accurate,moderately_accurate,moderately_inaccurate,moderately_inaccurate,moderately_inaccurate,slightly_accurate,slightly_inaccurate,very_accurate,moderately_accurate,very_inaccurate,moderately_inaccurate,moderately_inaccurate,moderately_inaccurate,moderately_inaccurate,very_accurate,very_inaccurate,very_accurate,moderately_accurate,very_inaccurate
200264,32,25 to 39 yo,female,3,23,20,18,19,18,some_college,white,midwest,typ,very_inaccurate,very_accurate,very_accurate,moderately_accurate,moderately_accurate,very_accurate,very_accurate,moderately_accurate,very_inaccurate,moderately_inaccurate,very_inaccurate,moderately_inaccurate,slightly_accurate,moderately_accurate,very_accurate,slightly_accurate,moderately_accurate,slightly_accurate,moderately_inaccurate,slightly_accurate,very_accurate,very_inaccurate,moderately_accurate,moderately_accurate,very_inaccurate
200265,24,19 to 24 yo,female,4,20,21,18,18,17,BA_plus,other,west,typ,very_inaccurate,moderately_accurate,moderately_accurate,moderately_accurate,slightly_accurate,moderately_accurate,slightly_accurate,very_accurate,moderately_inaccurate,slightly_accurate,moderately_inaccurate,slightly_inaccurate,slightly_accurate,slightly_accurate,moderately_accurate,moderately_inaccurate,slightly_accurate,moderately_accurate,slightly_inaccurate,slightly_accurate,slightly_accurate,moderately_inaccurate,slightly_accurate,moderately_accurate,moderately_inaccurate
200266,26,25 to 39 yo,male,1,23,16,22,18,18,no_HS,white,west,typ,moderately_inaccurate,slightly_accurate,very_accurate,moderately_accurate,very_accurate,moderately_accurate,slightly_accurate,slightly_accurate,very_inaccurate,moderately_inaccurate,slightly_accurate,slightly_inaccurate,very_accurate,moderately_accurate,slightly_accurate,moderately_inaccurate,moderately_accurate,slightly_accurate,slightly_inaccurate,slightly_accurate,moderately_accurate,very_inaccurate,moderately_accurate,very_accurate,very_inaccurate
200267,26,25 to 39 yo,female,3,23,14,15,13,18,some_college,white,west,typ,very_inaccurate,very_accurate,very_accurate,very_accurate,slightly_accurate,very_inaccurate,moderately_accurate,very_accurate,very_inaccurate,very_inaccurate,very_inaccurate,very_inaccurate,moderately_accurate,moderately_inaccurate,very_accurate,slightly_inaccurate,slightly_accurate,slightly_accurate,very_inaccurate,very_inaccurate,moderately_accurate,slightly_accurate,slightly_accurate,moderately_inaccurate,slightly_inaccurate
200268,28,25 to 39 yo,male,5,24,24,25,17,23,BA_plus,white,south,typ,moderately_accurate,moderately_accurate,slightly_accurate,moderately_accurate,moderately_accurate,moderately_accurate,moderately_accurate,slightly_accurate,moderately_accurate,moderately_accurate,moderately_accurate,moderately_accurate,moderately_accurate,moderately_accurate,moderately_accurate,slightly_accurate,slightly_accurate,slightly_inaccurate,slightly_accurate,moderately_inaccurate,moderately_accurate,moderately_accurate,slightly_accurate,slightly_accurate,moderately_accurate
200269,18,18 yo or younger,male,3,18,22,19,12,22,some_college,hispanic,south,typ,moderately_inaccurate,moderately_accurate,slightly_accurate,very_inaccurate,very_accurate,moderately_accurate,slightly_inaccurate,moderately_accurate,slightly_accurate,moderately_accurate,moderately_inaccurate,slightly_inaccurate,very_accurate,slightly_accurate,slightly_accurate,moderately_inaccurate,slightly_inaccurate,slightly_inaccurate,slightly_inaccurate,very_inaccurate,very_accurate,slightly_accurate,very_accurate,moderately_accurate,very_inaccurate
200270,25,25 to 39 yo,female,4,22,20,20,19,23,BA_plus,hispanic,south,typ,very_inaccurate,moderately_accurate,moderately_accurate,very_accurate,moderately_accurate,slightly_inaccurate,slightly_accurate,moderately_accurate,slightly_accurate,slightly_accurate,moderately_inaccurate,slightly_accurate,moderately_accurate,moderately_accurate,slightly_accurate,slightly_accurate,moderately_accurate,slightly_accurate,slightly_accurate,moderately_inaccurate,slightly_accurate,very_accurate,slightly_accurate,very_accurate,slightly_inaccurate
200271,20,19 to 24 yo,female,3,26,20,19,11,22,some_college,white,midwest,typ,moderately_inaccurate,very_accurate,very_accurate,very_accurate,very_accurate,moderately_accurate,very_accurate,very_accurate,very_inaccurate,moderately_inaccurate,very_inaccurate,moderately_inaccurate,moderately_accurate,very_accurate,moderately_accurate,very_inaccurate,moderately_inaccurate,moderately_inaccurate,moderately_inaccurate,slightly_accurate,moderately_accurate,slightly_inaccurate,moderately_accurate,very_accurate,slightly_inaccurate
200272,47,40 yo or older,female,3,24,14,20,9,15,some_college,hispanic,south,clin,very_inaccurate,very_accurate,very_accurate,moderately_accurate,very_accurate,slightly_inaccurate,slightly_inaccurate,very_accurate,very_inaccurate,very_inaccurate,moderately_inaccurate,very_accurate,moderately_accurate,moderately_inaccurate,moderately_accurate,very_inaccurate,very_inaccurate,very_inaccurate,moderately_accurate,very_inaccurate,slightly_accurate,moderately_inaccurate,slightly_accurate,slightly_accurate,very_inaccurate
200273,30,25 to 39 yo,male,3,25,18,25,7,25,some_college,white,south,clin,very_inaccurate,very_accurate,very_accurate,very_accurate,very_accurate,moderately_accurate,very_accurate,moderately_accurate,very_inaccurate,very_inaccurate,moderately_accurate,moderately_inaccurate,very_accurate,very_accurate,very_accurate,very_inaccurate,very_inaccurate,very_inaccurate,moderately_inaccurate,moderately_inaccurate,moderately_accurate,very_accurate,very_accurate,very_accurate,moderately_inaccurate
200274,58,40 yo or older,male,5,22,18,20,17,15,BA_plus,hispanic,south,typ,very_inaccurate,very_accurate,moderately_accurate,moderately_accurate,moderately_accurate,very_accurate,moderately_accurate,moderately_accurate,very_inaccurate,very_inaccurate,slightly_accurate,slightly_inaccurate,slightly_accurate,moderately_accurate,slightly_accurate,slightly_inaccurate,slightly_accurate,slightly_inaccurate,moderately_accurate,moderately_inaccurate,slightly_inaccurate,moderately_inaccurate,moderately_accurate,slightly_inaccurate,moderately_inaccurate
200275,19,19 to 24 yo,female,1,16,20,15,5,20,no_HS,hispanic,west,clin,slightly_accurate,slightly_inaccurate,moderately_inaccurate,slightly_inaccurate,slightly_accurate,moderately_accurate,slightly_accurate,slightly_accurate,slightly_inaccurate,slightly_accurate,moderately_accurate,moderately_inaccurate,moderately_inaccurate,slightly_inaccurate,slightly_inaccurate,very_inaccurate,very_inaccurate,very_inaccurate,very_inaccurate,very_inaccurate,very_accurate,very_inaccurate,very_accurate,very_accurate,very_inaccurate
200276,18,18 yo or younger,male,3,26,22,20,13,19,some_college,hispanic,northeast,typ,moderately_inaccurate,very_accurate,very_accurate,very_accurate,very_accurate,moderately_accurate,moderately_accurate,moderately_accurate,slightly_inaccurate,slightly_accurate,moderately_inaccurate,very_inaccurate,moderately_accurate,very_accurate,very_accurate,moderately_inaccurate,moderately_accurate,slightly_inaccurate,moderately_inaccurate,very_inaccurate,moderately_accurate,moderately_inaccurate,moderately_accurate,moderately_accurate,moderately_inaccurate
